model;cat;index;diff
FRA;33;33;,980018749585799
FRA;33;34;1,2188296587574
FRA;33;35;1,37379693047337
FRA;33;36;1,1754885491716
FRA;33;37;1,06577264278106
FRA;34;1;2,76504031923077
FRA;34;2;2,45212430579882
FRA;34;3;2,60842256189349
FRA;34;4;2,74864866739645
FRA;34;5;3,18792424751479
FRA;34;6;2,44580917242604
FRA;34;7;2,54083606846154
FRA;34;8;2,3933038756213
FRA;34;9;2,79408953940828
FRA;34;10;1,69508865680473
FRA;34;11;1,50735022715976
FRA;34;12;2,79251340727811
FRA;34;13;2,58175671928994
FRA;34;14;2,83564286449704
FRA;34;15;2,79237598408284
FRA;34;16;2,4593597991716
FRA;34;17;1,97962806307692
FRA;34;18;2,96812270514793
FRA;34;19;2,79987011301775
FRA;34;20;2,8954817083432
FRA;34;21;2,8322023191716
FRA;34;22;2,50665616431953
FRA;34;23;1,18931289467456
FRA;34;24;2,22609000863905
FRA;34;25;2,01443543863905
FRA;34;26;1,53632265668639
FRA;34;27;1,1335696443787
FRA;34;28;1,44487461585799
FRA;34;29;1,24898602485207
FRA;34;30;1,82016908727811
FRA;34;31;3,0386469435503
FRA;34;32;1,5350524483432
FRA;34;33;1,2188296587574
FRA;34;34;1,01859011420118
FRA;34;35;1,3877205747929
FRA;34;36;1,20253118005917
FRA;34;37;1,09627680218935
FRA;35;1;2,83346759988166
FRA;35;2;2,54544738710059
FRA;35;3;2,70708778319527
FRA;35;4;2,81263830976331
FRA;35;5;3,19090503443787
FRA;35;6;2,64812637946746
FRA;35;7;2,59586960556213
FRA;35;8;2,4689791283432
FRA;35;9;2,84679292402367
FRA;35;10;1,95430631118343
FRA;35;11;1,65614038905325
FRA;35;12;2,8567711712426
FRA;35;13;2,60909042301775
FRA;35;14;2,96367384621302
FRA;35;15;2,85206628698225
FRA;35;16;2,54460517112426
FRA;35;17;2,11156604698225
FRA;35;18;3,05252835248521
FRA;35;19;2,91127557508876
FRA;35;20;3,00786058698225
FRA;35;21;2,8747910447929
FRA;35;22;2,63088205775148
FRA;35;23;1,38392809863905
FRA;35;24;2,34275077171598
FRA;35;25;2,0641735295858
FRA;35;26;1,67976726100592
FRA;35;27;1,30200409775148
FRA;35;28;1,58243828236686
FRA;35;29;1,46962190745562
FRA;35;30;1,92669238556213
FRA;35;31;3,15959855278106
FRA;35;32;1,67304687236686
FRA;35;33;1,37379693047337
FRA;35;34;1,3877205747929
FRA;35;35;1,25890738343195
FRA;35;36;1,32870203881657
FRA;35;37;1,25338778656805
FRA;36;1;2,78011718828402
FRA;36;2;2,42576005568047
FRA;36;3;2,62632490485207
FRA;36;4;2,76685355242604
FRA;36;5;3,14909787331361
FRA;36;6;2,51727005952663
FRA;36;7;2,55057674289941
FRA;36;8;2,38491962106509
FRA;36;9;2,77573253674556
FRA;36;10;1,74647649715976
FRA;36;11;1,53566188881657
FRA;36;12;2,82169787402367
FRA;36;13;2,58594510911243
FRA;36;14;2,87517059633136
FRA;36;15;2,74557851745562
FRA;36;16;2,48665860047337
FRA;36;17;1,94756162674556
FRA;36;18;2,96013081627219
FRA;36;19;2,85663607218935
FRA;36;20;2,87132851568047
FRA;36;21;2,80896351940828
FRA;36;22;2,56598603763314
FRA;36;23;1,20430300550296
FRA;36;24;2,23956312982249
FRA;36;25;1,95421730627219
FRA;36;26;1,57272408455621
FRA;36;27;1,11209544544379
FRA;36;28;1,41939748153846
FRA;36;29;1,26965866550296
FRA;36;30;1,7643774239645
FRA;36;31;3,06391258514793
FRA;36;32;1,52918621710059
FRA;36;33;1,1754885491716
FRA;36;34;1,20253118005917
FRA;36;35;1,32870203881657
FRA;36;36;,98708967739645
FRA;36;37;1,05384858035503
FRA;37;1;2,71678876579882
FRA;37;2;2,37777919674556
FRA;37;3;2,59385048650888
FRA;37;4;2,69686288822485
FRA;37;5;3,10797227846154
FRA;37;6;2,46671671005917
FRA;37;7;2,54880630668639
FRA;37;8;2,31943806426036
FRA;37;9;2,73187428798817
FRA;37;10;1,69084408426036
FRA;37;11;1,44915834591716
FRA;37;12;2,75885938171598
FRA;37;13;2,52055021473373
FRA;37;14;2,80721447502959
FRA;37;15;2,69992542502959
FRA;37;16;2,39090018857988
FRA;37;17;1,94558782573964
FRA;37;18;2,89624988674556
FRA;37;19;2,77866616668639
FRA;37;20;2,85777490431953
FRA;37;21;2,76362964810651
FRA;37;22;2,50617484236686
FRA;37;23;1,0890283216568
FRA;37;24;2,15446722556213
FRA;37;25;1,88727127609467
FRA;37;26;1,45627226195266
FRA;37;27;1,01164075579882
FRA;37;28;1,30358806940828
FRA;37;29;1,17587287846154
FRA;37;30;1,70626081721894
FRA;37;31;2,99678997171598
FRA;37;32;1,43999201284024
FRA;37;33;1,06577264278106
FRA;37;34;1,09627680218935
FRA;37;35;1,25338778656805
FRA;37;36;1,05384858035503
FRA;37;37;,862936687218935
RANDOM;1;1;2,91389432
RANDOM;1;2;3,46697765674556
RANDOM;1;3;3,63013299118343
RANDOM;1;4;3,47899536597633
RANDOM;1;5;3,61997368278107
RANDOM;1;6;3,53489107532544
RANDOM;1;7;3,62764632307692
RANDOM;1;8;3,6348844508284
RANDOM;1;9;3,73027284343195
RANDOM;1;10;3,48769717366864
RANDOM;1;11;3,67754260118343
RANDOM;1;12;3,53508932745562
RANDOM;1;13;3,64900060893491
RANDOM;1;14;3,52373492236686
RANDOM;1;15;3,55110909343195
RANDOM;1;16;3,58075131372781
RANDOM;1;17;3,59995594662722
RANDOM;1;18;3,58034942798817
RANDOM;1;19;3,58399218544379
RANDOM;1;20;3,58195085804734
RANDOM;1;21;3,61819176615385
RANDOM;1;22;3,55916044609467
RANDOM;1;23;3,69777581426035
RANDOM;2;1;3,46697765674556
RANDOM;2;2;2,73697720189349
RANDOM;2;3;3,55981497775148
RANDOM;2;4;3,46632704319527
RANDOM;2;5;3,77548810526627
RANDOM;2;6;3,50066657994083
RANDOM;2;7;3,67869944029586
RANDOM;2;8;3,67851889112426
RANDOM;2;9;3,60161711491124
RANDOM;2;10;3,44338252994083
RANDOM;2;11;3,73380398130178
RANDOM;2;12;3,68346439159763
RANDOM;2;13;3,65401081532544
RANDOM;2;14;3,70211131130177
RANDOM;2;15;3,6430904912426
RANDOM;2;16;3,58460513177515
RANDOM;2;17;3,67142520639053
RANDOM;2;18;3,52766684804734
RANDOM;2;19;3,66933784426036
RANDOM;2;20;3,64752141035503
RANDOM;2;21;3,57095642869822
RANDOM;2;22;3,6200136187574
RANDOM;2;23;3,58384724254438
RANDOM;3;1;3,63013299118343
RANDOM;3;2;3,55981497775148
RANDOM;3;3;2,80977542994083
RANDOM;3;4;3,66321621757396
RANDOM;3;5;3,65167039544379
RANDOM;3;6;3,55315407254438
RANDOM;3;7;3,56959379911243
RANDOM;3;8;3,55923840159763
RANDOM;3;9;3,7548433235503
RANDOM;3;10;3,50350361544379
RANDOM;3;11;3,65082567295858
RANDOM;3;12;3,57491170443787
RANDOM;3;13;3,53385651704142
RANDOM;3;14;3,5933016595858
RANDOM;3;15;3,61721171461539
RANDOM;3;16;3,67769709443787
RANDOM;3;17;3,7154643795858
RANDOM;3;18;3,58159420775148
RANDOM;3;19;3,66514631733728
RANDOM;3;20;3,64257100615385
RANDOM;3;21;3,58578916680473
RANDOM;3;22;3,52280468970414
RANDOM;3;23;3,5533793491716
RANDOM;4;1;3,47899536597633
RANDOM;4;2;3,46632704319527
RANDOM;4;3;3,66321621757396
RANDOM;4;4;2,74379336426036
RANDOM;4;5;3,66591565846154
RANDOM;4;6;3,62084544005917
RANDOM;4;7;3,65115782940828
RANDOM;4;8;3,69365007130178
RANDOM;4;9;3,58211999792899
RANDOM;4;10;3,44788970065089
RANDOM;4;11;3,65924105218935
RANDOM;4;12;3,58036153810651
RANDOM;4;13;3,46962673769231
RANDOM;4;14;3,50908483544379
RANDOM;4;15;3,51055539887574
RANDOM;4;16;3,45419755491124
RANDOM;4;17;3,58990808278107
RANDOM;4;18;3,55444634526627
RANDOM;4;19;3,62049976189349
RANDOM;4;20;3,58448526923077
RANDOM;4;21;3,56444718360947
RANDOM;4;22;3,53222054934911
RANDOM;4;23;3,64047845988166
RANDOM;5;1;3,61997368278106
RANDOM;5;2;3,77548810526627
RANDOM;5;3;3,65167039544379
RANDOM;5;4;3,66591565846154
RANDOM;5;5;2,94092872662722
RANDOM;5;6;3,80037583940828
RANDOM;5;7;3,80827337887574
RANDOM;5;8;3,76456891201183
RANDOM;5;9;3,86410736183432
RANDOM;5;10;3,53847248029586
RANDOM;5;11;3,7788398395858
RANDOM;5;12;3,77438192692308
RANDOM;5;13;3,57987571325444
RANDOM;5;14;3,56435138485207
RANDOM;5;15;3,73199254248521
RANDOM;5;16;3,65978933857988
RANDOM;5;17;3,66584193295858
RANDOM;5;18;3,76168339065089
RANDOM;5;19;3,71933879301775
RANDOM;5;20;3,62349989023669
RANDOM;5;21;3,58166227828402
RANDOM;5;22;3,59946247834319
RANDOM;5;23;3,72847279899408
RANDOM;6;1;3,53489107532544
RANDOM;6;2;3,50066657994083
RANDOM;6;3;3,55315407254438
RANDOM;6;4;3,62084544005917
RANDOM;6;5;3,80037583940828
RANDOM;6;6;2,70203568189349
RANDOM;6;7;3,66527420325444
RANDOM;6;8;3,6750251408284
RANDOM;6;9;3,66941495568047
RANDOM;6;10;3,5597967743787
RANDOM;6;11;3,5304612447929
RANDOM;6;12;3,56980032887574
RANDOM;6;13;3,63272590733728
RANDOM;6;14;3,61134242307692
RANDOM;6;15;3,56765678946746
RANDOM;6;16;3,39993858573964
RANDOM;6;17;3,54194394047337
RANDOM;6;18;3,57103589189349
RANDOM;6;19;3,6198936791716
RANDOM;6;20;3,6330382895858
RANDOM;6;21;3,51382519994083
RANDOM;6;22;3,62545613366864
RANDOM;6;23;3,62218528798817
RANDOM;7;1;3,62764632307692
RANDOM;7;2;3,67869944029586
RANDOM;7;3;3,56959379911243
RANDOM;7;4;3,65115782940828
RANDOM;7;5;3,80827337887574
RANDOM;7;6;3,66527420325444
RANDOM;7;7;2,79483450094674
RANDOM;7;8;3,54116017863905
RANDOM;7;9;3,66187223106509
RANDOM;7;10;3,59136520704142
RANDOM;7;11;3,64045834349112
RANDOM;7;12;3,58332009307692
RANDOM;7;13;3,57687558449704
RANDOM;7;14;3,55595645639053
RANDOM;7;15;3,4424713056213
RANDOM;7;16;3,74649079739645
RANDOM;7;17;3,5030762635503
RANDOM;7;18;3,63513570449704
RANDOM;7;19;3,4985500091716
RANDOM;7;20;3,47781443763314
RANDOM;7;21;3,53699847159763
RANDOM;7;22;3,45812026455621
RANDOM;7;23;3,60726303189349
RANDOM;8;1;3,6348844508284
RANDOM;8;2;3,67851889112426
RANDOM;8;3;3,55923840159763
RANDOM;8;4;3,69365007130178
RANDOM;8;5;3,76456891201183
RANDOM;8;6;3,6750251408284
RANDOM;8;7;3,54116017863905
RANDOM;8;8;2,88132414213018
RANDOM;8;9;3,78624309485207
RANDOM;8;10;3,55046257840237
RANDOM;8;11;3,71421773893491
RANDOM;8;12;3,66816447579882
RANDOM;8;13;3,67249534112426
RANDOM;8;14;3,65576946532544
RANDOM;8;15;3,55117080153846
RANDOM;8;16;3,78260487390533
RANDOM;8;17;3,60942033230769
RANDOM;8;18;3,61566736047337
RANDOM;8;19;3,65310874662722
RANDOM;8;20;3,67298252011834
RANDOM;8;21;3,68385971384615
RANDOM;8;22;3,6354815083432
RANDOM;8;23;3,73203861236686
RANDOM;9;1;3,73027284343195
RANDOM;9;2;3,60161711491124
RANDOM;9;3;3,7548433235503
RANDOM;9;4;3,58211999792899
RANDOM;9;5;3,86410736183432
RANDOM;9;6;3,66941495568047
RANDOM;9;7;3,66187223106509
RANDOM;9;8;3,78624309485207
RANDOM;9;9;2,87117403313609
RANDOM;9;10;3,65540058982249
RANDOM;9;11;3,76394172319527
RANDOM;9;12;3,75825035011834
RANDOM;9;13;3,70034783627219
RANDOM;9;14;3,75769425106509
RANDOM;9;15;3,68035452473373
RANDOM;9;16;3,58452905236686
RANDOM;9;17;3,70603675502959
RANDOM;9;18;3,61117216236686
RANDOM;9;19;3,60442984852071
RANDOM;9;20;3,57619305733728
RANDOM;9;21;3,7495613947929
RANDOM;9;22;3,71003168621302
RANDOM;9;23;3,66760583633136
RANDOM;10;1;3,48769717366864
RANDOM;10;2;3,44338252994083
RANDOM;10;3;3,50350361544379
RANDOM;10;4;3,44788970065089
RANDOM;10;5;3,53847248029586
RANDOM;10;6;3,5597967743787
RANDOM;10;7;3,59136520704142
RANDOM;10;8;3,55046257840237
RANDOM;10;9;3,65540058982248
RANDOM;10;10;2,75598518366864
RANDOM;10;11;3,51802628195266
RANDOM;10;12;3,55625325230769
RANDOM;10;13;3,52591534449704
RANDOM;10;14;3,56192473656805
RANDOM;10;15;3,53075393278107
RANDOM;10;16;3,43627603106509
RANDOM;10;17;3,56222999757396
RANDOM;10;18;3,53161447343195
RANDOM;10;19;3,58198815295858
RANDOM;10;20;3,63192976923077
RANDOM;10;21;3,45361660112426
RANDOM;10;22;3,53343180544379
RANDOM;10;23;3,57528535076923
RANDOM;11;1;3,67754260118343
RANDOM;11;2;3,73380398130178
RANDOM;11;3;3,65082567295858
RANDOM;11;4;3,65924105218935
RANDOM;11;5;3,7788398395858
RANDOM;11;6;3,5304612447929
RANDOM;11;7;3,64045834349112
RANDOM;11;8;3,71421773893491
RANDOM;11;9;3,76394172319527
RANDOM;11;10;3,51802628195266
RANDOM;11;11;2,80784253301775
RANDOM;11;12;3,6373817283432
RANDOM;11;13;3,59401896177515
RANDOM;11;14;3,55404963372781
RANDOM;11;15;3,61509086852071
RANDOM;11;16;3,57439347278107
RANDOM;11;17;3,56858830923077
RANDOM;11;18;3,69743006869822
RANDOM;11;19;3,6188910943787
RANDOM;11;20;3,67482304295858
RANDOM;11;21;3,5864589295858
RANDOM;11;22;3,63171413579882
RANDOM;11;23;3,65842341887574
RANDOM;12;1;3,53508932745562
RANDOM;12;2;3,68346439159763
RANDOM;12;3;3,57491170443787
RANDOM;12;4;3,58036153810651
RANDOM;12;5;3,77438192692308
RANDOM;12;6;3,56980032887574
RANDOM;12;7;3,58332009307692
RANDOM;12;8;3,66816447579882
RANDOM;12;9;3,75825035011834
RANDOM;12;10;3,55625325230769
RANDOM;12;11;3,6373817283432
RANDOM;12;12;2,89061805159763
RANDOM;12;13;3,6959265552071
RANDOM;12;14;3,68540401426035
RANDOM;12;15;3,57584234431953
RANDOM;12;16;3,62038069615385
RANDOM;12;17;3,62184918426036
RANDOM;12;18;3,62756640485207
RANDOM;12;19;3,53432373201183
RANDOM;12;20;3,62078843721893
RANDOM;12;21;3,64788498893491
RANDOM;12;22;3,59793602692308
RANDOM;12;23;3,70509869307692
RANDOM;13;1;3,64900060893491
RANDOM;13;2;3,65401081532544
RANDOM;13;3;3,53385651704142
RANDOM;13;4;3,46962673769231
RANDOM;13;5;3,57987571325444
RANDOM;13;6;3,63272590733728
RANDOM;13;7;3,57687558449704
RANDOM;13;8;3,67249534112426
RANDOM;13;9;3,70034783627219
RANDOM;13;10;3,52591534449704
RANDOM;13;11;3,59401896177515
RANDOM;13;12;3,6959265552071
RANDOM;13;13;2,60295283431953
RANDOM;13;14;3,46378794414201
RANDOM;13;15;3,51533689721894
RANDOM;13;16;3,64800704775148
RANDOM;13;17;3,57644227142012
RANDOM;13;18;3,64311812798817
RANDOM;13;19;3,64838039236686
RANDOM;13;20;3,49670357431953
RANDOM;13;21;3,37091845579882
RANDOM;13;22;3,45537468627219
RANDOM;13;23;3,64276001278107
RANDOM;14;1;3,52373492236686
RANDOM;14;2;3,70211131130178
RANDOM;14;3;3,5933016595858
RANDOM;14;4;3,50908483544379
RANDOM;14;5;3,56435138485207
RANDOM;14;6;3,61134242307692
RANDOM;14;7;3,55595645639053
RANDOM;14;8;3,65576946532544
RANDOM;14;9;3,75769425106509
RANDOM;14;10;3,56192473656805
RANDOM;14;11;3,55404963372781
RANDOM;14;12;3,68540401426036
RANDOM;14;13;3,46378794414201
RANDOM;14;14;2,70007036911243
RANDOM;14;15;3,48786559674556
RANDOM;14;16;3,5430928916568
RANDOM;14;17;3,62807941656805
RANDOM;14;18;3,64791730786982
RANDOM;14;19;3,55350214473373
RANDOM;14;20;3,64009580887574
RANDOM;14;21;3,6133225931361
RANDOM;14;22;3,54626584088757
RANDOM;14;23;3,69802744994083
RANDOM;15;1;3,55110909343195
RANDOM;15;2;3,6430904912426
RANDOM;15;3;3,61721171461538
RANDOM;15;4;3,51055539887574
RANDOM;15;5;3,73199254248521
RANDOM;15;6;3,56765678946746
RANDOM;15;7;3,4424713056213
RANDOM;15;8;3,55117080153846
RANDOM;15;9;3,68035452473373
RANDOM;15;10;3,53075393278107
RANDOM;15;11;3,61509086852071
RANDOM;15;12;3,57584234431953
RANDOM;15;13;3,51533689721894
RANDOM;15;14;3,48786559674556
RANDOM;15;15;2,74683586497041
RANDOM;15;16;3,66192525094675
RANDOM;15;17;3,4176768647929
RANDOM;15;18;3,61793552384615
RANDOM;15;19;3,63373423662722
RANDOM;15;20;3,58262208952663
RANDOM;15;21;3,56686579544379
RANDOM;15;22;3,46174007455621
RANDOM;15;23;3,66188430994083
RANDOM;16;1;3,58075131372781
RANDOM;16;2;3,58460513177515
RANDOM;16;3;3,67769709443787
RANDOM;16;4;3,45419755491124
RANDOM;16;5;3,65978933857988
RANDOM;16;6;3,39993858573965
RANDOM;16;7;3,74649079739645
RANDOM;16;8;3,78260487390533
RANDOM;16;9;3,58452905236686
RANDOM;16;10;3,43627603106509
RANDOM;16;11;3,57439347278107
RANDOM;16;12;3,62038069615385
RANDOM;16;13;3,64800704775148
RANDOM;16;14;3,5430928916568
RANDOM;16;15;3,66192525094675
RANDOM;16;16;2,70707761242604
RANDOM;16;17;3,60577856005917
RANDOM;16;18;3,60951507017752
RANDOM;16;19;3,59250283254438
RANDOM;16;20;3,70564374786982
RANDOM;16;21;3,68538990674556
RANDOM;16;22;3,59874132621302
RANDOM;16;23;3,75769441988166
RANDOM;17;1;3,59995594662722
RANDOM;17;2;3,67142520639053
RANDOM;17;3;3,7154643795858
RANDOM;17;4;3,58990808278106
RANDOM;17;5;3,66584193295858
RANDOM;17;6;3,54194394047337
RANDOM;17;7;3,5030762635503
RANDOM;17;8;3,60942033230769
RANDOM;17;9;3,70603675502959
RANDOM;17;10;3,56222999757396
RANDOM;17;11;3,56858830923077
RANDOM;17;12;3,62184918426036
RANDOM;17;13;3,57644227142012
RANDOM;17;14;3,62807941656805
RANDOM;17;15;3,4176768647929
RANDOM;17;16;3,60577856005917
RANDOM;17;17;2,79043564662722
RANDOM;17;18;3,56537466224852
RANDOM;17;19;3,62302415710059
RANDOM;17;20;3,65303159633136
RANDOM;17;21;3,56950152905325
RANDOM;17;22;3,64341579230769
RANDOM;17;23;3,64892301834319
RANDOM;18;1;3,58034942798816
RANDOM;18;2;3,52766684804734
RANDOM;18;3;3,58159420775148
RANDOM;18;4;3,55444634526627
RANDOM;18;5;3,76168339065089
RANDOM;18;6;3,57103589189349
RANDOM;18;7;3,63513570449704
RANDOM;18;8;3,61566736047337
RANDOM;18;9;3,61117216236686
RANDOM;18;10;3,53161447343195
RANDOM;18;11;3,69743006869822
RANDOM;18;12;3,62756640485207
RANDOM;18;13;3,64311812798817
RANDOM;18;14;3,64791730786982
RANDOM;18;15;3,61793552384615
RANDOM;18;16;3,60951507017751
RANDOM;18;17;3,56537466224852
RANDOM;18;18;2,89683131254438
RANDOM;18;19;3,54922205307692
RANDOM;18;20;3,67189393408284
RANDOM;18;21;3,70445241378698
RANDOM;18;22;3,69310145207101
RANDOM;18;23;3,60353120526627
RANDOM;19;1;3,58399218544379
RANDOM;19;2;3,66933784426036
RANDOM;19;3;3,66514631733728
RANDOM;19;4;3,62049976189349
RANDOM;19;5;3,71933879301775
RANDOM;19;6;3,6198936791716
RANDOM;19;7;3,4985500091716
RANDOM;19;8;3,65310874662722
RANDOM;19;9;3,60442984852071
RANDOM;19;10;3,58198815295858
RANDOM;19;11;3,6188910943787
RANDOM;19;12;3,53432373201183
RANDOM;19;13;3,64838039236686
RANDOM;19;14;3,55350214473373
RANDOM;19;15;3,63373423662722
RANDOM;19;16;3,59250283254438
RANDOM;19;17;3,62302415710059
RANDOM;19;18;3,54922205307692
RANDOM;19;19;2,91447933668639
RANDOM;19;20;3,51882252094675
RANDOM;19;21;3,7416594512426
RANDOM;19;22;3,6215477643787
RANDOM;19;23;3,60633317721894
RANDOM;20;1;3,58195085804734
RANDOM;20;2;3,64752141035503
RANDOM;20;3;3,64257100615385
RANDOM;20;4;3,58448526923077
RANDOM;20;5;3,62349989023669
RANDOM;20;6;3,6330382895858
RANDOM;20;7;3,47781443763314
RANDOM;20;8;3,67298252011834
RANDOM;20;9;3,57619305733728
RANDOM;20;10;3,63192976923077
RANDOM;20;11;3,67482304295858
RANDOM;20;12;3,62078843721893
RANDOM;20;13;3,49670357431953
RANDOM;20;14;3,64009580887574
RANDOM;20;15;3,58262208952663
RANDOM;20;16;3,70564374786982
RANDOM;20;17;3,65303159633136
RANDOM;20;18;3,67189393408284
RANDOM;20;19;3,51882252094675
RANDOM;20;20;2,79526020224852
RANDOM;20;21;3,46549013946746
RANDOM;20;22;3,50737888721893
RANDOM;20;23;3,62323154816568
RANDOM;21;1;3,61819176615385
RANDOM;21;2;3,57095642869822
RANDOM;21;3;3,58578916680473
RANDOM;21;4;3,56444718360947
RANDOM;21;5;3,58166227828402
RANDOM;21;6;3,51382519994083
RANDOM;21;7;3,53699847159763
RANDOM;21;8;3,68385971384615
RANDOM;21;9;3,7495613947929
RANDOM;21;10;3,45361660112426
RANDOM;21;11;3,5864589295858
RANDOM;21;12;3,64788498893491
RANDOM;21;13;3,37091845579882
RANDOM;21;14;3,61332259313609
RANDOM;21;15;3,56686579544379
RANDOM;21;16;3,68538990674556
RANDOM;21;17;3,56950152905325
RANDOM;21;18;3,70445241378698
RANDOM;21;19;3,7416594512426
RANDOM;21;20;3,46549013946746
RANDOM;21;21;2,65348782307692
RANDOM;21;22;3,46898126005917
RANDOM;21;23;3,59705474502959
RANDOM;22;1;3,55916044609468
RANDOM;22;2;3,6200136187574
RANDOM;22;3;3,52280468970414
RANDOM;22;4;3,53222054934911
RANDOM;22;5;3,5994624783432
RANDOM;22;6;3,62545613366864
RANDOM;22;7;3,45812026455621
RANDOM;22;8;3,6354815083432
RANDOM;22;9;3,71003168621302
RANDOM;22;10;3,53343180544379
RANDOM;22;11;3,63171413579882
RANDOM;22;12;3,59793602692308
RANDOM;22;13;3,45537468627219
RANDOM;22;14;3,54626584088757
RANDOM;22;15;3,46174007455621
RANDOM;22;16;3,59874132621302
RANDOM;22;17;3,64341579230769
RANDOM;22;18;3,69310145207101
RANDOM;22;19;3,6215477643787
RANDOM;22;20;3,50737888721893
RANDOM;22;21;3,46898126005917
RANDOM;22;22;2,89181815325444
RANDOM;22;23;3,5699382160355
RANDOM;23;1;3,69777581426036
RANDOM;23;2;3,58384724254438
RANDOM;23;3;3,5533793491716
RANDOM;23;4;3,64047845988166
RANDOM;23;5;3,72847279899408
RANDOM;23;6;3,62218528798817
RANDOM;23;7;3,60726303189349
RANDOM;23;8;3,73203861236686
RANDOM;23;9;3,66760583633136
RANDOM;23;10;3,57528535076923
RANDOM;23;11;3,65842341887574
RANDOM;23;12;3,70509869307692
RANDOM;23;13;3,64276001278107
RANDOM;23;14;3,69802744994083
RANDOM;23;15;3,66188430994083
RANDOM;23;16;3,75769441988166
RANDOM;23;17;3,6489230183432
RANDOM;23;18;3,60353120526627
RANDOM;23;19;3,60633317721894
RANDOM;23;20;3,62323154816568
RANDOM;23;21;3,59705474502959
RANDOM;23;22;3,5699382160355
RANDOM;23;23;2,75673117857988
